"Attr1","Attr2","Attr4","Attr5","Attr8","Attr9","Attr15","Attr18","Attr20","Attr21","Attr27","Attr28","Attr29","Attr32","Attr34","Attr39","Attr41","Attr45","Attr47","Attr55","Attr57","Attr60","Attr61","class"
0.015733,0.5678,0.9483,-72.325,0.76119,1.3117,3083.7,0.016252,60.823,0.98341,0.082464,-0.046314,4.2226,134.81,2.3096,0.00022368,0.36106,0.07198,60.837,-418.05,0.036402,6.001,5.712,"0"
0.12974,0.62015,1.0837,-39.002,0.6125,4.0703,1236.4,0.16197,34.411,0.78701,5.1361,0.127,3.1296,54.117,6.2407,0.049161,0.093028,0.33811,36.19,64.726,0.34157,10.607,25.957,"0"
0.13081,0.23364,2.5203,74.924,3.28,1.0767,413.84,0.16044,52.613,1.1076,7.506,0.75468,4.1297,89.135,3.8648,0.16133,0.0342,0.84282,62.734,4519.4,0.17069,6.9374,5.0499,"0"
-0.33576,0.81811,1.5566,11.73,0.11555,0.83,-1371,-0.31535,54.033,0.25844,-1.7358,0.51488,4.8216,104.49,-0.28098,-0.20913,-0.20327,-2.0634,44.848,13994,-3.5518,6.7551,2.9696,"0"
0.0071311,0.69265,0.96,-172.83,0.44373,0.46151,5097.6,0.0071311,139.44,1.4235,0.38966,-0.043154,5.1214,426.02,0.65555,0.016126,0.47116,0.040446,141.73,-2803.5,0.023202,2.6176,1.3948,"0"
-0.16458,0.80241,2.1259,65.879,0.24624,2.4355,-2758.6,-0.16458,0,0.70314,-0.26297,2.6397,2.5,57.92,3.0768,-0.013722,1.108,0.261265,0,139.48,-0.83291,9.9521,6.5288,"0"
0.17006,0.48815,1.0957,-31.722,1.0486,1.8144,534.01,0.21398,33.285,1.9543,11.317,0.1004,2.329,111.98,3.2594,0.1231,0.04674,1.0278,37.958,9.962,0.33224,10.966,5.0719,"0"
0.029552,0.63703,1.4288,43.677,0.56978,1.0883,7538.3,0.029552,18.002,0,1.0669,0.96305,4.9439,188.63,1.6209,0.007827,16.424,0.55059,18.973,20110,0.081417,20.276,1.7913,"0"
-0.0033556,0.084374,6.8573,57.08,10.344,0.98072,854.82,0.0023077,68.546,0.90525,-0.055026,1.1727,4.5829,21.302,-0.094283,-0.0056108,0.10767,-0.012603,67.224,18916,-0.0038447,5.3249,5.3219,"0"
-0.10151,0.85648,0.7981,-474.81,0.16445,0.80498,-4130.2,-0.10151,35.586,0.61497,-2.1896,-0.19718,4.763,621.05,-0.08246,-0.272,-0.62841,-4.0098,28.646,-6420.6,-0.72068,10.257,2.2861,"0"
-1.0373,4.4853,0.1891,-380.58,-0.77705,3.5925,-1578.2,-1.0373,40.457,0.80063,0,-23.954,2.6022,428.89,0.85104,1.3913e-06,0.079126,-2.6051,38.075,-1455.4,0.29763,9.022,8.5467,"0"
0.070748,0.32655,5.6289,81.287,1.8882,1.0786,969.7,0.088342,33.74,0.84747,0.55953,1.0446,4.3631,25.359,0.24515,0.051875,0.093661,0.49597,36.392,10616,0.11474,10.818,3.9032,"0"
0.22869,0.86867,0.56159,-202.61,0.15119,2.4453,1386.5,0.22869,0,0.95418,1.0669,-0.74357,2.818,366.33,0.99638,0.00087918,0.079126,0.261265,0,-250.48,1.7413,9.9521,6.4088,"0"
0.076304,0.48347,9.2897,33.255,1.0496,1.1437,2098.6,0.063266,232.01,0.61033,1.4189,1.6832,4.2196,36.244,0.20791,0.12406,0.13099,0.14815,265.35,9670.1,0.15037,1.5732,13.115,"0"
-0.093008,0.59984,0.9376,-274.61,0.5817,0.86597,-3706.9,-0.093295,273.45,0.67677,-1.3497,-0.069516,4.1873,328.16,-0.13637,-0.15586,-0.4146,-0.23654,236.8,-523.41,-0.26656,1.3348,5.1493,"0"
0.055602,0.87234,3.3471,39.378,0.14634,0.87596,2958.7,0.055602,90.66,0.65651,2.5104,0.56961,3.8158,56.57,0.99044,0.013645,0.20133,0.25555,91.915,2056.5,0.43555,4.026,5.9139,"0"
0.51259,0.59895,0.76471,-34.445,0.6696,2.6858,387.33,0.51259,9.1973,0,25.233,-0.25887,3.6667,97.273,3.7433,0.16523,0.034189,7.574,11.018,-652.67,1.2781,39.686,6.9585,"0"
0.10015,0.65369,0.81215,-33.956,0.52978,2.6515,1273.5,0.12321,15.296,1.0003,4.4513,-0.23409,3.5338,88.142,3.9235,0.032746,0.09921,0.9013,15.814,-397.67,0.2892,23.862,6.9892,"0"
0.056778,0.93548,2.225,126.02,0.068972,0.47599,2449.1,0.076987,42.411,0,2.3282,0.26826,3.81,128.34,0.44767,0.12019,0.27165,1.0266,48.205,1164.6,0.87998,8.6062,2.2652,"0"
0.1048,0.463,1.4499,34.591,1.1598,1.5394,709.95,0.1332,10.771,0.79905,6.3882,0.37506,3.716,100.21,2.9907,0.10693,0.059247,2.3071,11.974,1.4499,0.19516,33.888,5.5258,"0"
0.0016207,0.15046,6.5123,186.59,5.6463,0.97601,381.76,0.002342,6.4297,0.77887,-7.0408,1.0737,3.5515,30.899,6.7415,-0.039258,0.037333,0.094268,6.1868,1685.4,0.0019078,56.768,7.0474,"0"
0.085536,0.072241,7.8078,219.86,12.843,0.9215,162.05,0.10617,10.77,0.75334,661.66,1.1281,3.3777,32.312,11.296,0.11444,0.014872,3.1457,12.162,1173.4,0.092196,33.89,2.0718,"0"
-0.19783,1.2049,0.68607,-41.241,-0.17007,3.1828,-2374.8,-0.19783,0,0.76058,-2.8447,-2.1822,2.1368,132.68,2.7509,-0.041417,-0.30033,0.261265,0,-51.826,0.96542,9.9521,4.134,"0"
0.011642,0.12223,4.2571,133.7,7.1815,0.59194,315.37,0.02247,42.171,0.6488,1.3493,0.36826,4.0876,46.37,4.9154,-0.014955,0.031368,0.17023,41.55,3041.4,0.013263,8.6552,8.3386,"0"
0.2315,0.32827,1.1151,-2.0023,2.0463,1.6927,392.71,0.2315,8.9925,0.87551,334.12,0.059584,3.499,83.236,4.3851,0.14959,0.03646,5.5513,10.574,119.18,0.34464,40.589,11.162,"0"
0.1485,0.576,2.5786,114.86,0.7361,0.90446,564.79,0.14869,8.4564,1.2085,5.6954,0.25817,3.9986,58.05,1.2557,0.20032,0.047902,7.0866,10.575,1810,0.35023,43.162,6.9818,"0"
0.06268,0.48212,1.9197,22.19,1.0742,1.0706,1366.7,0.070047,53.751,0.84812,0.72334,0.53386,4.9772,89.019,0.1689,0.067567,0.11311,0.35319,57.543,23960,0.12103,6.7906,6.4176,"0"
0.064791,0.16439,5.6827,205.04,5.0832,1.2748,642.52,0.071283,17.792,0.81996,7.8913,11.691,3.7865,48.575,7.5142,0.031015,0.062442,1.0427,18.362,4708,0.077537,20.515,4.9982,"0"
0.12836,0.61302,1.761,27.027,0.63127,1.2829,1637.4,0.12836,22.285,0.70378,0,0.25807,3.6737,86.304,1.4649,0.0010124,2.4644,1.6388,31.836,762.24,0.3317,16.379,4.7172,"0"
0.083018,0.33884,2.3042,6.1496,1.9512,1.6484,881.03,0.1035,45.426,0.657,3.3428,0.3944,4.2484,42.545,4.5124,0.072451,0.065424,0.40467,48.974,4118.1,0.12556,8.035,8.9758,"0"
0.16471,0.36739,2.9003,-160.41,1.7219,2.9265,100.17,0.16471,33.498,1.0069,0,1.9431,4.269,136.79,1.8728,0.0083553,0.010431,0.61325,142.48,9103.5,0.26037,10.896,6.7638,"0"
0.02066,0.56289,1.5024,-23.993,0.77656,3.1135,143.67,0.02066,28.425,0.78993,0,1.832,3.7531,231.47,1.5768,0.014004,0.013313,0.085206,99.71,1601.7,0.047263,12.841,6.7693,"0"
-0.0039138,0.35673,1.5232,-379.89,1.4386,0.8934,-33269,-0.0039138,770.74,0,-0.77338,0.26082,4.6296,1058.5,-0.021185,-0.086566,-1.5519,-0.021231,688.58,6317.7,-0.0076264,0.47357,0.57457,"0"
0.57327,0.072883,13.721,209.02,12.721,2.6986,23.995,0.70264,0,3.0091,3286,0.45993,2.0678,13.282,27.48,0.25783,0.0021911,0.261265,0,108.38,0.61833,9.9521,6.0508,"0"
-0.10984,0.80777,0.49923,-191.32,0.22834,0.90021,-5919.1,-0.092021,62.021,0.52829,-1.0269,-0.67708,4.2653,260.82,-0.14361,-0.11407,-0.35989,-0.63563,55.832,-7445.8,-0.59549,5.8851,5.2031,"0"
-0.068734,0.26725,2.5971,-16.925,2.7418,2.0973,-2291.5,-0.068734,74.781,1.1741,-13.455,0.71371,2.4708,34.741,8.1311,-0.03612,-0.23442,-0.15996,72.174,97.661,-0.093803,4.8809,96.565,"0"
0.021367,0.83888,1.146,-26.499,0.19206,1.8398,3802.7,0.04165,32.67,0.80324,2.3659,0.057522,3.9859,56.379,2.0945,0.044988,0.28046,0.12975,34.209,383.65,0.13262,11.172,16.394,"0"
0.04276,0.4976,1.8297,2.5142,0.97795,1.0478,1734,0.07475,87.283,1.1175,0.55052,3.5837,4.3356,115.83,0.16913,0.052541,0.14332,0.11164,91.455,8718,0.087871,4.1818,3.5628,"0"
0.076517,0.77529,0.67436,-109.99,0.28984,1.1817,1056.8,0.098499,10.666,0.92851,1.9978,-0.15759,4.9198,203.57,0.16858,0.16906,0.084972,3.3871,12.604,-9877.2,0.34052,34.222,5.9505,"0"
0.0091073,0.55049,2.4747,-13.836,0.81656,0.82864,16388,0.0091073,203.07,1.0179,0.786,1.6702,4.2431,128.57,1.5359,-0.020339,1.3758,0.019755,199.02,7687,0.020261,1.7974,3.4968,"0"
0.019329,0.40128,1.3152,-9.8982,1.3405,1.013,1447,0.02154,41.879,0.79557,0.2906,0.19077,4.1926,112.28,0.07934,0.028686,0.1183,0.15179,42.425,1654.9,0.035933,8.7155,3.8038,"0"
0.1307,0.69945,1.1057,-65.817,0.42969,2.2294,1000.2,0.1417,69.282,1.045,3.8431,0.17475,3.4901,100.22,3.0439,0.044986,0.076748,0.30887,72.545,191,0.43488,5.2683,26.202,"0"
0.14034,0.21961,3.4425,59.492,3.4374,1.2533,435.38,0.14618,77.695,0.92108,2.4997,0.81882,4.7938,103.74,0.62328,0.19946,0.041303,0.96075,97.371,23644,0.18591,4.6979,4.1615,"0"
-0.069332,0.18629,3.5426,26.73,4.1334,0.94866,-3502.2,-0.063024,111.68,0.73363,-0.51629,1.3416,4.3827,51.978,-0.3579,-0.054423,-0.26555,-0.18496,105.95,11285,-0.090042,3.2683,5.5878,"0"
-0.01193,0.22413,3.3332,33.246,3.141,0.98877,5863.3,-0.0083592,59.028,0.89656,-0.09489,1.7958,4.8225,37.908,-0.086935,-0.0095968,2.6067,-0.036334,58.365,33063,-0.016946,6.1836,5.3747,"0"
0.0034343,0.42086,1.8705,21.245,1.1169,1.031,1716.1,0.011573,61.506,1.1002,0.20018,0.98018,4.5098,99.62,0.063175,0.019417,0.13237,0.014883,63.41,10205,0.0073063,5.9344,3.4492,"0"
0.2624,0.29326,8.4769,126.42,2.334,1.1344,304.96,0.32509,97.755,0.9804,3.0266,5.7378,4.4375,32.294,1.1927,0.2668,0.025663,0.74733,110.9,20933,0.38337,3.7338,3.993,"0"
0.057687,0.84657,1.0125,-2155.6,0.18123,0.78069,996.99,0.057687,140.24,0,0,0.0094308,3.922,517.76,0.35616,0.0090755,0.11187,0.19232,363.11,44.677,0.37599,2.6027,5.9919,"0"
-0.65989,0.17356,2.1377,17.504,4.7616,0.59066,-115.87,-0.65989,87.846,0.61273,-8787.6,0.31394,2.2036,50.661,7.2048,-1.1171,-0.010583,-4.642,41.494,31.557,-0.79848,4.155,3.46,"0"
0.15996,0.33533,2.7754,62.17,1.8587,1.1274,573.89,0.19886,38.762,1.0731,1.1554,7.146,4.4327,60.222,0.69061,0.10248,0.044815,0.66656,43.7,15900,0.25664,9.4164,4.2692,"0"
0.27663,0.3768,2.4418,137.09,1.654,1.2891,450.79,0.27937,7.1796,1.4538,88.481,1.5656,4.2966,107.31,2.6844,0.21533,0.040771,10.91,9.1498,8488.3,0.44388,50.839,2.2454,"0"
-0.031202,1.1046,0.71584,-67.012,-0.094719,2.2531,6970.1,-0.031202,20.149,1.0489,0.14133,-0.42203,3.2491,137.92,1.7246,0.0030677,0.41318,-0.25087,23.83,-363.03,0.29822,18.115,6.4991,"0"
0.022058,0.13924,3.895,86.557,5.4904,1.1238,713.71,0.027798,60.297,1.2203,0.38535,0.88086,4.3758,52.595,0.26743,0.034289,0.056762,0.12295,67.764,9577,0.028852,6.0533,3.8091,"0"
0.036325,0.46459,2.3762,14.592,1.1525,6.0965,2998.5,0.045171,19.988,1.1081,0.7661,1193.5,2.7796,25.351,13.036,0.0066172,0.2994,0.1088,20.121,348.49,0.067845,18.261,11.045,"0"
0.020443,0.80893,1.2409,-53.001,0.23526,1.0787,7105.9,0.031634,76.489,1.2476,0.68437,3.4361,4.4337,128.57,0.1832,0.063442,0.16821,0.041762,82.511,4988.9,0.10742,4.772,5.8091,"0"
-0.49665,2.0678,0.4171,-109.93,-0.51638,6.3025,-1729.2,-0.5984,38.861,0.35602,-6.9986,-8.6747,3.341,119.61,3.0474,0.00017901,-0.19039,-0.74016,38.868,-2639.4,0.46514,9.3925,40.956,"0"
0.11126,0.38618,2.4156,32.075,1.5449,1.058,722.83,0.13825,14.175,0.98207,0.60312,0.66827,5.0544,33.03,0.38064,0.057004,0.062314,1.111,14.997,35391,0.18648,25.75,6.0061,"0"
0.40329,0.17028,3.0283,37.662,4.4368,1.3541,135.15,0.40329,60.726,0.94737,3.8195,0.70355,4.6375,59.019,2.3468,0.28207,0.012272,1.711,82.23,14891,0.53382,6.0106,8.0205,"0"
0.26673,0.42144,1.4264,9.6796,1.2645,1.1412,334.37,0.33731,11.336,0.92773,1.41,0.35377,4.7517,54.496,0.85153,0.12355,0.02877,2.9569,12.937,9147,0.50054,32.199,6.9526,"0"
0.17274,0.65414,1.6764,51.731,0.52872,2.0258,948.21,0.17719,5.2092,1.0403,678.44,1.7811,1.9856,83.556,3.2478,-0.048724,0.087242,5.9746,4.9672,31.824,0.49945,70.069,3.3577,"0"
0.23546,0.094082,6.8433,172.84,9.377,1.3293,116.7,0.29426,51.859,0.89895,3.1289,1.5194,4.1709,42.082,2.6986,0.23539,0.012183,1.5364,68.934,8102.7,0.2669,7.0383,6.3289,"0"
-0.064513,0.62841,1.5913,67.819,0.59132,1.3457,-3555.4,-0.064513,31.792,0.43568,0.13041,0.45993,2.5066,169.87,2.1487,-0.0034112,2.1676,-0.55039,31.684,119.32,-0.17361,11.481,1.5253,"0"
-0.094143,0.24074,3.859,109.2,3.1538,2.094,-1034.4,-0.094143,0,0.65753,-1.3027,9.6963,3.5959,40.236,9.0715,-0.042909,-0.097259,0.261265,0,2714.5,-0.12399,9.9521,4.2241,"0"
0.033545,0.45361,1.1482,-63.069,1.2045,0.73504,2107,0.038979,58.403,1.0486,1.4407,0.076233,4.9834,251.49,1.0852,0.36138,0.14169,0.28522,87.204,1.1482,0.061395,6.2497,3.2237,"0"
-0.0030692,0.30357,1.1875,-38.223,2.1895,1.1627,695.49,0.017843,45.904,1.2357,0.3621,0.0593,5.5016,122.02,0.082031,0.031144,0.059987,-0.030521,53.371,13682,-0.0046177,7.9514,4.8311,"0"
-0.041576,0.40203,1.8643,23.241,1.4874,0.62502,2738.2,-0.034631,57.141,0.65938,-1.1021,0.20043,4.1714,84.856,1.7322,-0.11423,0.19129,-0.4249,51.283,2076.4,-0.069529,6.3877,8.892,"0"
-0.045857,0.40691,1.9319,14.512,1.4207,1.0161,2566.2,-0.024313,49.125,2.2068,-0.0012901,0.44646,4.3519,71.78,-0.0004011,-0.00012696,0.16309,-0.26504,49.918,5213.8,-0.079323,7.43,6.0883,"0"
-0.09832,0.67524,2.3725,12.191,0.4658,1.0424,-6343.7,-0.11582,77.989,0.65431,-0.59375,0.53288,4.65,68.981,-0.094032,-0.05696,1.6473,-0.4128,81.297,12391,-0.3126,4.6801,6.4075,"0"
-0.11818,0.58888,1.2676,-39.976,0.69813,1.394,-2703.9,-0.14146,67.301,0.66302,-20.011,0.16777,4.3891,82.666,2.6189,-0.10635,-0.23463,-0.45978,60.832,2290.2,-0.28746,5.4234,7.6675,"0"
0.089108,0.2947,2.3061,36.7,2.3933,2.157,664.36,0.12005,23.043,0.85773,5.972,0.87196,3.7048,48.042,6.7773,0.074074,0.05283,0.65434,24.887,1740.1,0.12634,15.84,5.1786,"0"
0.15423,0.47387,1.3405,20.839,1.1103,1.4133,661.51,0.19651,8.5247,0.76054,10.066,0.16405,4.138,90.657,2.4872,0.16603,0.056293,4.6725,10.222,1369.5,0.29314,42.817,7.0679,"0"
0.046476,0.74048,0.20854,-326.15,0.32552,1.0346,1936.6,0.047913,38.412,0.62283,0.18185,-0.68975,4.0985,320.52,0.020624,0.017576,0.22768,0.50827,39.742,-7322.8,0.19281,9.5023,18.549,"0"
0.14017,0.55472,1.0921,-21.734,0.75773,1.098,807.01,0.17512,25.274,0.94361,0.99561,0.098338,4.3482,76.203,0.4238,0.090675,0.058666,0.78078,27.751,1012.1,0.33348,14.442,7.6554,"0"
0.085421,0.86838,1.0976,-197.12,0.15157,1.2468,2015.6,0.085421,161.94,0,0,1.6066,4.1718,339.38,1.0691,0.047213,0.40299,0.15442,217.47,1252,0.64897,2.2539,4.0948,"0"
0.12518,0.35852,1.7084,25.25,1.6891,1.0932,687.28,0.163,22.465,1.0199,0.89139,0.6554,4.5019,70.572,0.46103,0.081536,0.06117,1.0033,24.56,8065.9,0.20672,16.248,5.5281,"0"
-0.12614,0.62251,1.4443,-49.913,0.60641,2.5685,-2065.9,-0.12614,88.667,0.82554,-0.10579,2.7415,3.8973,88.843,4.1084,0.0042925,5.0705,-0.20216,89.049,2183.3,-0.33415,4.1165,10.098,"0"
0.028491,0.62462,1.7708,19.459,0.60098,0.86861,2165.4,0.032801,50.983,0.89925,2.802,0.29853,3.7813,98.938,1.3569,0.024257,0.17489,0.23483,52.25,1070.3,0.075897,7.1593,3.3088,"0"
0.0010728,0.88718,0.37142,-243.93,0.12717,1.0062,50928,0.0063584,0,0,0.062173,-0.83173,2.9518,350.52,0.0064742,0.0061789,5.0781,0.261265,0,-499.04,0.0095087,9.9521,3.5784,"0"
0.033162,0.22283,4.4679,209.34,3.4878,0.64932,670.48,0.046205,23.396,0.65565,1.0416,0.70994,3.9291,61.596,2.8434,0.024234,0.083729,0.79676,23.978,3149.5,0.04267,15.601,3.4646,"0"
-0.19718,1.0616,0.83498,-136.81,-0.10794,0.87812,-2339.4,-0.19718,120.69,0.78865,-0.76206,-1.5422,3.5469,177.82,-0.15642,-0.086783,-0.25948,-0.31165,105.98,-617.12,1.7208,3.0243,21.815,"0"
-0.10929,0.99923,0.17624,-561.67,0.00077238,0.1839,-3738.7,-0.13199,0.0029161,1.2252,-0.22911,-0.28495,4.505,575.15,0.20707,-0.12513,3.3877,-74385,0.0025918,-8591.6,-141.6,125170,4.3198,"0"
-0.0021342,0.39575,1.5821,11.138,1.3868,1.0049,4565.3,0.00068253,49.485,0.91583,0.028236,0.35819,4.5837,108.95,0.0074536,0.00281,0.38372,-0.014996,49.726,6959,-0.0038888,7.3759,5.119,"0"
-0.10852,0.66715,0.77172,-42.594,0.49892,0.10575,-7351.9,-0.10985,40.511,0,-1.9656,-0.011,4.7812,63.373,0.40108,-1.5304,-3.8438,-9.2461,16.01,-640.84,-0.32602,9.0099,24.602,"0"
0.015918,0.85842,1.8715,2.3571,0.14764,1.099,3429.5,0.023008,89.21,1.214,0.85898,0.12852,5.3251,119.02,0.035467,0.078162,0.28566,0.1672,98.039,21292,0.1256,4.0915,3.5771,"0"
0.06276,0.065242,7.335,67.076,14.328,1.5491,182.47,0.080744,23.636,0,5.4805,0.78543,4.3037,16.489,22.03,0.072142,0.015463,0.62565,25.474,8276.8,0.06714,15.443,6.9975,"0"
0.0055763,0.4216,1.1115,-60.613,1.3375,1.0565,1966.7,0.015257,69.23,0.85209,0.54514,0.059001,4.0031,155.49,0.10112,0.0516,0.13123,0.035584,73.14,374.17,0.009889,5.2723,4.8653,"0"
0.030738,0.80574,1.4825,7.9534,0.18135,1.1347,3467.4,0.029776,29.308,0.8833,1.2186,0.26115,4.3266,86.555,0.19151,0.1074,0.12654,0.26644,33.255,3074,0.21035,12.454,5.1125,"0"
-0.22811,0.9541,0.40137,-222.14,0.048111,0.99864,-1601.2,-0.22811,49.015,0.52721,0,-0.566,4.9166,268.3,0.9773,0.14488,2.994,-1.701,52.495,-33861,-4.9695,7.4466,9.0101,"0"
0.027654,1.7378,0.55446,-87.96,-0.42457,3.0703,8124.1,0.027654,1.0375,0,-8.3871,-11.536,1.7124,194.71,1.8188,-0.02946,3.8295,3.1689,1.0078,-38.737,-0.037481,351.82,5.2437,"0"
0.018807,0.39623,2.2789,11.142,1.5238,0.74445,5569.2,0.018807,10.94,0.65333,0.71961,0.22223,4.0048,78.223,1.4658,0.011638,0.97699,0.84288,14.022,1609.6,0.031149,33.365,5.4032,"0"
-0.59,0.53837,0.88316,-75.494,0.85746,0.63374,-371.18,-0.58372,47.359,0.77187,-0.72152,-0.057246,4.4056,192.24,1.5326,-0.024533,-0.093825,-7.1751,36.376,0.88316,-1.2781,7.707,3.5196,"0"
-0.0037984,0.24604,1.375,3.8246,3.0643,2.1842,1448.9,-0.0032608,11.127,0.74443,0.45253,0.13412,4.8942,40.17,8.8544,0.0025863,0.12024,-0.057044,11.156,7046.8,-0.005038,32.802,13.829,"0"
0.011283,0.35374,1.7933,41.37,1.8269,1.3471,963.33,0.013792,1.2327,0.79844,2.894,0.23113,2.9171,50.743,3.8911,-0.021762,0.084026,2.4799,1.2064,125.43,0.017459,296.1,4.6687,"0"
0.0367,0.41693,1.3733,-18.123,1.2888,0.99111,996.79,0.050825,47.458,1.014,-0.18901,0.27935,5.0231,83.443,-0.07318,-0.01907,0.19216,0.17642,47.036,14531,0.068297,7.6911,5.5223,"0"
0.13696,0.44077,1.3567,-21.039,1.2688,1.5646,744.75,0.1715,36.633,0.67659,4.4689,0.11466,3.6179,59.267,3.1276,0.11895,0.056438,0.87214,41.579,331.26,0.2449,9.9637,10.759,"0"
-0.028205,0.30988,5.2335,29.269,2.227,5.6461,54177,-0.017488,13.012,0.81153,-2.3752,3.1593,4.381,10.28,17.43,0.043352,-0.3015,-0.14013,13.601,15486,-0.04087,28.051,11.532,"0"
-0.21885,0.05782,16.057,354.95,16.295,0.73544,-149.71,-0.21885,0,0,1.0669,12.165,1.7057,21.963,16.619,-0.30653,-0.013105,0.261265,0,44.208,-0.23229,9.9521,44.563,"0"
-0.076501,0.68145,0.96796,-43.657,0.41797,1.0138,3928.2,-0.070047,32.583,1.0424,-0.51952,-0.064021,4.7262,189.55,-0.099978,-0.051245,0.34343,-0.64461,33.031,-1161.4,-0.26859,11.202,6.982,"0"
0.38795,0.25528,4.1977,175.29,2.9172,2.4286,191.87,0.38795,0,0.8634,1.0669,9.8393,3.293,52.28,6.047,2.097e-07,0.087101,0.261265,0,1388.3,0.52093,9.9521,5.8888,"0"
0.0011632,0.95848,1.9369,32.857,0.04332,0.47877,17318,0.0011632,24.126,0,-29.213,0.10436,4.049,67.817,0.51447,-0.02995,6.6536,0.036755,23.425,960.84,0.028014,15.129,4.9193,"0"
0.36813,0.23464,4.3642,287.91,3.2618,1.183,223.98,0.36813,16.755,0.66377,9.5755,7.8917,2.7574,92.613,3.5062,0.30456,0.020539,6.7793,24.092,401.67,0.48099,21.785,1.6286,"0"
0.0038963,0.23549,1.964,18.148,2.9275,1.0104,1848.7,0.0057648,46.03,0.77706,0.18935,0.41372,4.6707,81.471,0.083887,0.01874,0.128,0.029309,46.508,10518,0.0056516,7.9295,6.0727,"0"
0.024905,0.50696,1.4298,2.6244,0.97256,1.6507,1887.1,0.024905,40.578,0.66241,1.4149,0.64668,3.5477,100.85,3.4087,-0.04689,0.16938,0.13571,38.761,724.18,0.050512,8.995,5.2614,"0"
0.23277,0.38681,2.4715,37.54,1.5852,1.7771,537.27,0.23277,83.177,0.96794,23.562,12.941,3.6033,89.66,4.0709,0.11389,0.056422,0.57479,93.868,2283.2,0.37961,4.3882,9.2374,"0"
0.081057,0.79912,0.93478,-9.3817,0.25138,1.8326,1663.6,0.11013,0,1.8071,1.0426,-0.091837,3.055,124,2.2393,0.023558,0.2458,0.261265,0,-45,0.40351,9.9521,3.6491,"0"
0.085549,0.45862,1.0405,-61.879,1.1804,1.5411,1074.9,0.085549,57.042,0.87049,4.4776,0.030263,4.4218,106.5,3.142,0.06496,0.084788,0.3552,61.005,449.6,0.15802,6.3988,10.098,"0"
0.22064,0.051496,10.458,127.48,18.419,1.356,60.917,0.27076,30.644,0.91776,85.825,1.0555,3.978,17.382,20.998,0.20257,0.0055996,1.9381,38.429,4630.1,0.23262,11.911,5.42,"0"
0.054222,0.54939,1.8239,13.48,0.82019,2.1828,2522.2,0.079504,62.23,0.89628,6.3101,0.45993,2.2298,94.161,3.8684,0.026344,0.33059,0.1457,63.913,76.67,0.12033,5.8654,3.5877,"0"
0.1397,0.31992,2.3867,-11.091,2.1258,2.142,557.95,0.1397,85.54,0.75875,8.8226,1.8764,3.5711,58.644,6.224,0.070399,0.047052,0.27829,92.018,1652.6,0.20541,4.267,9.7005,"0"
0.23146,0.55623,1.2153,-13.937,0.75412,1.0932,588.85,0.28903,21.453,1.3198,0.93844,0.30833,4.4437,57.614,0.55862,0.085845,0.0499,1.088,23.452,3124.7,0.55179,17.014,9.3126,"0"
0.65715,0.26676,0.059251,-708.65,2.7487,1.032,117.97,0.82535,0,0,11.18,-0.25498,2.6809,763.75,0.47791,0.87647,0.0098304,0.261265,0,-120.37,0.89622,9.9521,92.836,"0"
0.045218,0.47357,1.6964,29.308,1.1116,1.0363,2047.8,0.06494,23.574,0.88376,0.24267,1.1182,4.5749,82.081,0.098254,0.023416,0.2359,0.35232,24.431,11282,0.085896,15.483,3.9757,"0"
0.20326,0.29878,2.8367,63.172,2.3469,1.5101,325.62,0.25326,23.7,1.1187,6.0224,0.75939,4.5744,56.352,4.1251,0.18381,0.02657,2.073,29.037,13116,0.28987,15.401,9.1685,"0"
0.0056785,0.19655,3.6713,42.115,4.0877,1.1742,1434.7,0.0088868,85.394,0.76584,2.5207,1.8268,4.0611,60.471,5.9819,-0.0013058,0.13083,0.02067,85.282,5989.7,0.0070677,4.2743,4.7485,"0"
0.033186,0.42047,2.2933,38.452,1.3783,5.0424,1629.4,0.062227,0,1.1396,3.3861,15.228,2.8523,31.109,11.733,0.021615,0.11691,0.261265,0,387.06,0.057263,9.9521,9.8313,"0"
-0.086935,0.62065,0.44182,-147.02,0.6112,0.66074,-4414,-0.086935,25.991,0.79775,0,-0.17492,3.9191,187.6,0.86291,0.0049129,0.58094,-1.8477,32.065,-1275.3,-0.22917,14.043,9.6763,"0"
0.015883,0.67197,0.74975,-169.81,0.48314,1.1406,5168.5,0.016577,83.389,0.80303,1.5882,-0.22567,4.7379,238,0.19502,0.13924,0.13644,0.073871,95.112,-7363.4,0.048922,4.3771,6.1552,"0"
0.0081278,0.72138,1.2839,13.457,0.38623,2.5617,7668.4,0.014888,13.387,0.77104,3.212,2.7748,3.263,104.3,3.4994,0.014552,0.62732,0.086507,13.585,375.3,0.029172,27.265,3.4936,"0"
0.021322,0.34279,2.4776,49.526,1.9172,3.4983,1276.5,0.029142,0,0.59501,3.3656,3.2931,2.3082,36.08,10.085,0.011796,0.10363,0.261265,0,102.66,0.032443,9.9521,32.014,"0"
0.078271,0.81264,0.91868,-71.172,0.23055,2.0342,1894.5,0.093424,49.683,1.1178,2.7241,-0.16994,3.4421,137.66,2.3353,0.067076,0.13472,0.28267,53.255,-161.09,0.41776,7.3466,8.476,"0"
0.11513,0.37927,1.8833,129.66,1.6366,0.66398,1054.2,0.11777,35.013,0.93974,3.8071,0.58499,5.0374,193.22,1.4678,0.16157,0.10519,1.8076,41.761,28374,0.18548,10.425,3.1085,"0"
